timestamp,device,vehicleCount,energy
2025-08-02 16:36:47,trafficSensor03,4,0.054
2025-08-02 16:36:53,trafficSensor03,39,0.089
2025-08-02 16:36:53,trafficSensor01,24,0.074
2025-08-02 16:36:53,trafficSensor02,81,0.131
2025-08-02 16:36:53,trafficSensor04,49,0.099
2025-08-02 16:36:58,trafficSensor01,16,0.066
2025-08-02 16:36:58,trafficSensor03,78,0.128
2025-08-02 16:36:58,trafficSensor02,39,0.089
2025-08-02 16:36:58,trafficSensor04,95,0.145
2025-08-02 16:37:03,trafficSensor02,77,0.127
2025-08-02 16:37:03,trafficSensor01,7,0.057
2025-08-02 16:37:03,trafficSensor04,13,0.063
2025-08-02 16:37:03,trafficSensor03,41,0.091
2025-08-02 16:37:08,trafficSensor01,80,0.13
2025-08-02 16:37:08,trafficSensor03,62,0.112
2025-08-02 16:37:08,trafficSensor04,100,0.15
2025-08-02 16:37:08,trafficSensor02,91,0.141
2025-08-02 16:37:13,trafficSensor03,59,0.109
2025-08-02 16:37:13,trafficSensor01,83,0.133
2025-08-02 16:37:13,trafficSensor04,2,0.052
2025-08-02 16:37:13,trafficSensor02,86,0.136
2025-08-02 16:37:18,trafficSensor04,89,0.139
2025-08-02 16:37:18,trafficSensor01,14,0.064
2025-08-02 16:37:18,trafficSensor02,22,0.072
2025-08-02 16:37:18,trafficSensor03,22,0.072
2025-08-02 16:37:24,trafficSensor01,76,0.126
2025-08-02 16:37:24,trafficSensor04,49,0.099
2025-08-02 16:37:24,trafficSensor02,80,0.13
2025-08-02 16:37:24,trafficSensor03,13,0.063
2025-08-02 16:37:29,trafficSensor04,92,0.142
2025-08-02 16:37:29,trafficSensor01,34,0.084
2025-08-02 16:37:29,trafficSensor02,88,0.138
2025-08-02 16:37:29,trafficSensor03,24,0.074
2025-08-02 16:37:34,trafficSensor01,53,0.103
2025-08-02 16:37:34,trafficSensor04,91,0.141
2025-08-02 16:37:34,trafficSensor03,78,0.128
2025-08-02 16:37:34,trafficSensor02,92,0.142
2025-08-02 16:37:39,trafficSensor04,27,0.077
2025-08-02 16:37:39,trafficSensor01,84,0.134
2025-08-02 16:37:39,trafficSensor03,95,0.145
2025-08-02 16:37:39,trafficSensor02,5,0.055
2025-08-02 16:37:44,trafficSensor04,3,0.053
2025-08-02 16:37:44,trafficSensor01,71,0.121
2025-08-02 16:37:44,trafficSensor03,67,0.117
2025-08-02 16:37:44,trafficSensor02,32,0.082
2025-08-02 16:37:49,trafficSensor01,0,0.05
2025-08-02 16:37:49,trafficSensor04,0,0.05
2025-08-02 16:37:49,trafficSensor03,6,0.056
2025-08-02 16:37:49,trafficSensor02,43,0.093
2025-08-02 16:37:55,trafficSensor04,4,0.054
2025-08-02 16:37:55,trafficSensor01,90,0.14
2025-08-02 16:37:55,trafficSensor03,67,0.117
2025-08-02 16:37:55,trafficSensor02,63,0.113
2025-08-02 16:38:00,trafficSensor01,8,0.058
2025-08-02 16:38:00,trafficSensor02,95,0.145
2025-08-02 16:38:00,trafficSensor03,10,0.06
2025-08-02 16:38:00,trafficSensor04,73,0.123
2025-08-02 16:38:05,trafficSensor02,28,0.078
2025-08-02 16:38:05,trafficSensor01,13,0.063
2025-08-02 16:38:05,trafficSensor03,66,0.116
2025-08-02 16:38:05,trafficSensor04,31,0.081
2025-08-02 16:38:10,trafficSensor03,33,0.083
2025-08-02 16:38:10,trafficSensor01,3,0.053
2025-08-02 16:38:10,trafficSensor02,53,0.103
2025-08-02 16:38:10,trafficSensor04,11,0.061
2025-08-02 16:38:15,trafficSensor02,43,0.093
2025-08-02 16:38:15,trafficSensor01,81,0.131
2025-08-02 16:38:15,trafficSensor03,4,0.054
2025-08-02 16:38:15,trafficSensor04,23,0.073
2025-08-02 16:38:20,trafficSensor01,89,0.139
2025-08-02 16:38:20,trafficSensor02,29,0.079
2025-08-02 16:38:20,trafficSensor03,98,0.148
2025-08-02 16:38:20,trafficSensor04,5,0.055
2025-08-02 16:38:26,trafficSensor02,98,0.148
2025-08-02 16:38:26,trafficSensor01,90,0.14
2025-08-02 16:38:26,trafficSensor03,0,0.05
2025-08-02 16:38:26,trafficSensor04,86,0.136
2025-08-02 16:38:31,trafficSensor01,69,0.119
2025-08-02 16:38:31,trafficSensor02,12,0.062
2025-08-02 16:38:31,trafficSensor03,74,0.124
2025-08-02 16:38:31,trafficSensor04,70,0.12
2025-08-02 16:38:36,trafficSensor02,27,0.077
2025-08-02 16:38:36,trafficSensor01,46,0.096
2025-08-02 16:38:36,trafficSensor03,98,0.148
2025-08-02 16:38:36,trafficSensor04,6,0.056
2025-08-02 16:38:41,trafficSensor01,10,0.06
2025-08-02 16:38:41,trafficSensor02,3,0.053
2025-08-02 16:38:41,trafficSensor03,38,0.088
2025-08-02 16:38:41,trafficSensor04,37,0.087
2025-08-02 16:38:46,trafficSensor02,100,0.15
2025-08-02 16:38:46,trafficSensor01,26,0.076
2025-08-02 16:38:46,trafficSensor03,0,0.05
2025-08-02 16:38:46,trafficSensor04,6,0.056
2025-08-02 16:38:51,trafficSensor01,60,0.11
2025-08-02 16:38:51,trafficSensor02,67,0.117
2025-08-02 16:38:51,trafficSensor03,57,0.107
2025-08-02 16:38:51,trafficSensor04,45,0.095
2025-08-02 16:38:57,trafficSensor02,62,0.112
2025-08-02 16:38:57,trafficSensor01,6,0.056
2025-08-02 16:38:57,trafficSensor03,9,0.059
2025-08-02 16:38:57,trafficSensor04,46,0.096
2025-08-02 16:39:02,trafficSensor01,70,0.12
2025-08-02 16:39:02,trafficSensor02,78,0.128
2025-08-02 16:39:02,trafficSensor03,55,0.105
2025-08-02 16:39:02,trafficSensor04,34,0.084
2025-08-02 16:39:07,trafficSensor02,71,0.121
2025-08-02 16:39:07,trafficSensor01,87,0.137
2025-08-02 16:39:07,trafficSensor03,45,0.095
2025-08-02 16:39:07,trafficSensor04,42,0.092
2025-08-02 16:39:12,trafficSensor02,41,0.091
2025-08-02 16:39:12,trafficSensor01,54,0.104
2025-08-02 16:39:12,trafficSensor03,100,0.15
2025-08-02 16:39:12,trafficSensor04,8,0.058
2025-08-02 16:39:17,trafficSensor02,22,0.072
2025-08-02 16:39:17,trafficSensor01,90,0.14
2025-08-02 16:39:17,trafficSensor03,44,0.094
2025-08-02 16:39:17,trafficSensor04,34,0.084
2025-08-02 16:39:22,trafficSensor02,22,0.072
2025-08-02 16:39:22,trafficSensor01,32,0.082
2025-08-02 16:39:22,trafficSensor03,8,0.058
2025-08-02 16:39:22,trafficSensor04,27,0.077
2025-08-02 16:39:28,trafficSensor01,6,0.056
2025-08-02 16:39:28,trafficSensor02,68,0.118
2025-08-02 16:39:28,trafficSensor03,17,0.067
2025-08-02 16:39:28,trafficSensor04,31,0.081
2025-08-02 16:39:33,trafficSensor02,20,0.07
2025-08-02 16:39:33,trafficSensor01,47,0.097
2025-08-02 16:39:33,trafficSensor03,35,0.085
2025-08-02 16:39:33,trafficSensor04,14,0.064
2025-08-02 16:39:38,trafficSensor01,39,0.089
2025-08-02 16:39:38,trafficSensor03,0,0.05
2025-08-02 16:39:38,trafficSensor02,21,0.071
2025-08-02 16:39:38,trafficSensor04,14,0.064
2025-08-02 16:39:43,trafficSensor03,55,0.105
2025-08-02 16:39:43,trafficSensor01,17,0.067
2025-08-02 16:39:43,trafficSensor02,55,0.105
2025-08-02 16:39:43,trafficSensor04,90,0.14
2025-08-02 16:39:48,trafficSensor03,5,0.055
2025-08-02 16:39:48,trafficSensor01,82,0.132
2025-08-02 16:39:48,trafficSensor02,56,0.106
2025-08-02 16:39:48,trafficSensor04,50,0.1
2025-08-02 16:39:53,trafficSensor01,40,0.09
2025-08-02 16:39:53,trafficSensor03,2,0.052
2025-08-02 16:39:53,trafficSensor02,89,0.139
2025-08-02 16:39:53,trafficSensor04,7,0.057
2025-08-02 16:39:59,trafficSensor03,58,0.108
2025-08-02 16:39:59,trafficSensor01,25,0.075
2025-08-02 16:39:59,trafficSensor02,6,0.056
2025-08-02 16:39:59,trafficSensor04,82,0.132
2025-08-02 16:40:04,trafficSensor01,43,0.093
2025-08-02 16:40:04,trafficSensor02,63,0.113
2025-08-02 16:40:04,trafficSensor03,88,0.138
2025-08-02 16:40:04,trafficSensor04,95,0.145
2025-08-02 16:40:09,trafficSensor02,95,0.145
2025-08-02 16:40:09,trafficSensor01,15,0.065
2025-08-02 16:40:09,trafficSensor03,85,0.135
2025-08-02 16:40:09,trafficSensor04,0,0.05
2025-08-02 16:40:14,trafficSensor02,32,0.082
2025-08-02 16:40:14,trafficSensor01,38,0.088
2025-08-02 16:40:14,trafficSensor03,1,0.051
2025-08-02 16:40:14,trafficSensor04,73,0.123
2025-08-02 16:40:19,trafficSensor02,74,0.124
2025-08-02 16:40:19,trafficSensor01,87,0.137
2025-08-02 16:40:19,trafficSensor03,49,0.099
2025-08-02 16:40:19,trafficSensor04,89,0.139
2025-08-02 16:40:24,trafficSensor01,48,0.098
2025-08-02 16:40:24,trafficSensor02,85,0.135
2025-08-02 16:40:24,trafficSensor03,17,0.067
2025-08-02 16:40:24,trafficSensor04,18,0.068
2025-08-02 16:40:29,trafficSensor02,30,0.08
2025-08-02 16:40:29,trafficSensor01,64,0.114
2025-08-02 16:40:29,trafficSensor03,5,0.055
2025-08-02 16:40:30,trafficSensor04,46,0.096
2025-08-02 16:40:35,trafficSensor02,22,0.072
2025-08-02 16:40:35,trafficSensor01,53,0.103
2025-08-02 16:40:35,trafficSensor03,16,0.066
2025-08-02 16:40:35,trafficSensor04,81,0.131
2025-08-02 16:40:40,trafficSensor02,53,0.103
2025-08-02 16:40:40,trafficSensor01,13,0.063
2025-08-02 16:40:40,trafficSensor03,1,0.051
2025-08-02 16:40:40,trafficSensor04,46,0.096
2025-08-02 16:40:45,trafficSensor02,6,0.056
2025-08-02 16:40:45,trafficSensor01,38,0.088
2025-08-02 16:40:45,trafficSensor03,89,0.139
2025-08-02 16:40:45,trafficSensor04,40,0.09
2025-08-02 16:40:50,trafficSensor01,84,0.134
2025-08-02 16:40:50,trafficSensor02,16,0.066
2025-08-02 16:40:50,trafficSensor03,20,0.07
2025-08-02 16:40:50,trafficSensor04,93,0.143
2025-08-02 16:40:55,trafficSensor02,10,0.06
2025-08-02 16:40:55,trafficSensor01,40,0.09
2025-08-02 16:40:55,trafficSensor03,86,0.136
2025-08-02 16:40:55,trafficSensor04,36,0.086
2025-08-02 16:41:00,trafficSensor02,82,0.132
2025-08-02 16:41:00,trafficSensor01,44,0.094
2025-08-02 16:41:01,trafficSensor03,62,0.112
2025-08-02 16:41:01,trafficSensor04,95,0.145
2025-08-02 16:41:06,trafficSensor02,70,0.12
2025-08-02 16:41:06,trafficSensor01,14,0.064
2025-08-02 16:41:06,trafficSensor03,1,0.051
2025-08-02 16:41:06,trafficSensor04,78,0.128
2025-08-02 16:41:11,trafficSensor01,68,0.118
2025-08-02 16:41:11,trafficSensor02,24,0.074
2025-08-02 16:41:11,trafficSensor03,72,0.122
2025-08-02 16:41:11,trafficSensor04,17,0.067
2025-08-02 16:41:16,trafficSensor02,82,0.132
2025-08-02 16:41:16,trafficSensor01,65,0.115
2025-08-02 16:41:16,trafficSensor03,68,0.118
2025-08-02 16:41:16,trafficSensor04,23,0.073
2025-08-02 16:41:21,trafficSensor02,43,0.093
2025-08-02 16:41:21,trafficSensor01,57,0.107
2025-08-02 16:41:21,trafficSensor03,27,0.077
2025-08-02 16:41:21,trafficSensor04,91,0.141
2025-08-02 16:41:26,trafficSensor01,72,0.122
2025-08-02 16:41:26,trafficSensor02,37,0.087
2025-08-02 16:41:26,trafficSensor03,14,0.064
2025-08-02 16:41:26,trafficSensor04,63,0.113
2025-08-02 16:41:31,trafficSensor02,88,0.138
2025-08-02 16:41:31,trafficSensor01,8,0.058
2025-08-02 16:41:32,trafficSensor03,65,0.115
2025-08-02 16:41:32,trafficSensor04,95,0.145
2025-08-02 16:41:37,trafficSensor01,1,0.051
2025-08-02 16:41:37,trafficSensor02,21,0.071
2025-08-02 16:41:37,trafficSensor03,98,0.148
2025-08-02 16:41:37,trafficSensor04,41,0.091
2025-08-02 16:41:42,trafficSensor02,50,0.1
2025-08-02 16:41:42,trafficSensor01,65,0.115
2025-08-02 16:41:42,trafficSensor03,66,0.116
2025-08-02 16:41:42,trafficSensor04,85,0.135
2025-08-02 16:41:47,trafficSensor01,70,0.12
2025-08-02 16:41:47,trafficSensor02,68,0.118
2025-08-02 16:41:47,trafficSensor03,64,0.114
2025-08-02 16:41:47,trafficSensor04,66,0.116
2025-08-02 16:41:52,trafficSensor02,16,0.066
2025-08-02 16:41:52,trafficSensor01,14,0.064
2025-08-02 16:41:52,trafficSensor03,48,0.098
2025-08-02 16:41:52,trafficSensor04,92,0.142
2025-08-02 16:41:57,trafficSensor01,37,0.087
2025-08-02 16:41:57,trafficSensor02,53,0.103
2025-08-02 16:41:57,trafficSensor03,95,0.145
2025-08-02 16:41:57,trafficSensor04,26,0.076
2025-08-02 16:42:02,trafficSensor02,71,0.121
2025-08-02 16:42:02,trafficSensor01,71,0.121
2025-08-02 16:42:03,trafficSensor03,37,0.087
2025-08-02 16:42:03,trafficSensor04,34,0.084
2025-08-02 16:42:08,trafficSensor02,43,0.093
2025-08-02 16:42:08,trafficSensor01,24,0.074
2025-08-02 16:42:08,trafficSensor03,68,0.118
2025-08-02 16:42:08,trafficSensor04,52,0.102
2025-08-02 16:42:13,trafficSensor01,52,0.102
2025-08-02 16:42:13,trafficSensor02,93,0.143
2025-08-02 16:42:13,trafficSensor03,45,0.095
2025-08-02 16:42:13,trafficSensor04,26,0.076
2025-08-02 16:42:18,trafficSensor02,60,0.11
2025-08-02 16:42:18,trafficSensor01,24,0.074
2025-08-02 16:42:18,trafficSensor03,1,0.051
2025-08-02 16:42:18,trafficSensor04,99,0.149
2025-08-02 16:42:23,trafficSensor01,70,0.12
2025-08-02 16:42:23,trafficSensor02,71,0.121
2025-08-02 16:42:23,trafficSensor03,90,0.14
2025-08-02 16:42:23,trafficSensor04,14,0.064
2025-08-02 16:42:28,trafficSensor02,100,0.15
2025-08-02 16:42:28,trafficSensor01,11,0.061
2025-08-02 16:42:28,trafficSensor03,32,0.082
2025-08-02 16:42:28,trafficSensor04,74,0.124
2025-08-02 16:42:33,trafficSensor01,68,0.118
2025-08-02 16:42:33,trafficSensor02,69,0.119
2025-08-02 16:42:33,trafficSensor03,20,0.07
2025-08-02 16:42:34,trafficSensor04,75,0.125
2025-08-02 16:42:39,trafficSensor02,22,0.072
2025-08-02 16:42:39,trafficSensor01,30,0.08
2025-08-02 16:42:39,trafficSensor03,23,0.073
2025-08-02 16:42:39,trafficSensor04,5,0.055
2025-08-02 16:42:44,trafficSensor01,45,0.095
2025-08-02 16:42:44,trafficSensor02,9,0.059
2025-08-02 16:42:44,trafficSensor03,61,0.111
2025-08-02 16:42:44,trafficSensor04,75,0.125
2025-08-02 16:42:49,trafficSensor02,0,0.05
2025-08-02 16:42:49,trafficSensor01,38,0.088
2025-08-02 16:42:49,trafficSensor03,30,0.08
2025-08-02 16:42:49,trafficSensor04,55,0.105
2025-08-02 16:42:54,trafficSensor01,1,0.051
2025-08-02 16:42:54,trafficSensor02,97,0.147
2025-08-02 16:42:54,trafficSensor03,8,0.058
2025-08-02 16:42:54,trafficSensor04,20,0.07
2025-08-02 16:42:59,trafficSensor02,14,0.064
2025-08-02 16:42:59,trafficSensor01,29,0.079
2025-08-02 16:42:59,trafficSensor03,38,0.088
2025-08-02 16:42:59,trafficSensor04,100,0.15
2025-08-02 16:43:04,trafficSensor01,98,0.148
2025-08-02 16:43:04,trafficSensor02,48,0.098
2025-08-02 16:43:04,trafficSensor03,46,0.096
2025-08-02 16:43:04,trafficSensor04,79,0.129
2025-08-02 16:43:10,trafficSensor01,29,0.079
2025-08-02 16:43:10,trafficSensor03,55,0.105
2025-08-02 16:43:10,trafficSensor02,28,0.078
2025-08-02 16:43:10,trafficSensor04,41,0.091
2025-08-02 16:43:15,trafficSensor03,10,0.06
2025-08-02 16:43:15,trafficSensor01,19,0.069
2025-08-02 16:43:15,trafficSensor02,90,0.14
2025-08-02 16:43:15,trafficSensor04,14,0.064
2025-08-02 16:43:20,trafficSensor01,22,0.072
2025-08-02 16:43:20,trafficSensor03,40,0.09
2025-08-02 16:43:20,trafficSensor02,27,0.077
2025-08-02 16:43:20,trafficSensor04,58,0.108
2025-08-02 16:43:25,trafficSensor01,37,0.087
2025-08-02 16:43:25,trafficSensor04,34,0.084
2025-08-02 16:43:25,trafficSensor03,5,0.055
2025-08-02 16:43:25,trafficSensor02,86,0.136
2025-08-02 16:43:30,trafficSensor02,81,0.131
2025-08-02 16:43:30,trafficSensor01,52,0.102
2025-08-02 16:43:30,trafficSensor04,87,0.137
2025-08-02 16:43:30,trafficSensor03,42,0.092
2025-08-02 16:43:35,trafficSensor01,54,0.104
2025-08-02 16:43:35,trafficSensor02,58,0.108
2025-08-02 16:43:35,trafficSensor04,58,0.108
2025-08-02 16:43:35,trafficSensor03,17,0.067
2025-08-02 16:43:41,trafficSensor02,56,0.106
2025-08-02 16:43:41,trafficSensor01,9,0.059
2025-08-02 16:43:41,trafficSensor04,63,0.113
2025-08-02 16:43:41,trafficSensor03,75,0.125
2025-08-02 16:43:46,trafficSensor01,61,0.111
2025-08-02 16:43:46,trafficSensor02,28,0.078
2025-08-02 16:43:46,trafficSensor04,12,0.062
2025-08-02 16:43:46,trafficSensor03,9,0.059
2025-08-02 16:43:51,trafficSensor02,49,0.099
2025-08-02 16:43:51,trafficSensor01,98,0.148
2025-08-02 16:43:51,trafficSensor04,52,0.102
2025-08-02 16:43:51,trafficSensor03,81,0.131
2025-08-02 16:43:56,trafficSensor01,64,0.114
2025-08-02 16:43:56,trafficSensor02,24,0.074
2025-08-02 16:43:56,trafficSensor04,81,0.131
2025-08-02 16:43:56,trafficSensor03,35,0.085
2025-08-02 16:44:01,trafficSensor02,36,0.086
2025-08-02 16:44:01,trafficSensor01,6,0.056
2025-08-02 16:44:01,trafficSensor04,38,0.088
2025-08-02 16:44:01,trafficSensor03,26,0.076
2025-08-02 16:44:06,trafficSensor01,40,0.09
2025-08-02 16:44:06,trafficSensor02,59,0.109
2025-08-02 16:44:06,trafficSensor04,90,0.14
2025-08-02 16:44:07,trafficSensor03,21,0.071
2025-08-02 16:44:12,trafficSensor02,28,0.078
2025-08-02 16:44:12,trafficSensor01,74,0.124
2025-08-02 16:44:12,trafficSensor04,31,0.081
2025-08-02 16:44:12,trafficSensor03,16,0.066
2025-08-02 16:44:17,trafficSensor01,68,0.118
2025-08-02 16:44:17,trafficSensor02,79,0.129
2025-08-02 16:44:17,trafficSensor04,85,0.135
2025-08-02 16:44:17,trafficSensor03,53,0.103
2025-08-02 16:44:22,trafficSensor02,54,0.104
2025-08-02 16:44:22,trafficSensor01,57,0.107
2025-08-02 16:44:22,trafficSensor04,34,0.084
2025-08-02 16:44:22,trafficSensor03,12,0.062
2025-08-02 16:44:27,trafficSensor01,10,0.06
2025-08-02 16:44:27,trafficSensor02,20,0.07
2025-08-02 16:44:27,trafficSensor04,81,0.131
2025-08-02 16:44:27,trafficSensor03,19,0.069
2025-08-02 16:44:32,trafficSensor02,66,0.116
2025-08-02 16:44:32,trafficSensor01,7,0.057
2025-08-02 16:44:32,trafficSensor04,63,0.113
2025-08-02 16:44:32,trafficSensor03,22,0.072
2025-08-02 16:44:37,trafficSensor01,51,0.101
2025-08-02 16:44:37,trafficSensor02,22,0.072
2025-08-02 16:44:38,trafficSensor04,30,0.08
2025-08-02 16:44:38,trafficSensor03,90,0.14
2025-08-02 16:44:43,trafficSensor02,45,0.095
2025-08-02 16:44:43,trafficSensor01,78,0.128
2025-08-02 16:44:43,trafficSensor04,23,0.073
2025-08-02 16:44:43,trafficSensor03,36,0.086
2025-08-02 16:44:48,trafficSensor02,32,0.082
2025-08-02 16:44:48,trafficSensor01,67,0.117
2025-08-02 16:44:48,trafficSensor04,38,0.088
2025-08-02 16:44:48,trafficSensor03,49,0.099
2025-08-02 16:44:53,trafficSensor01,70,0.12
2025-08-02 16:44:53,trafficSensor02,83,0.133
2025-08-02 16:44:53,trafficSensor04,84,0.134
2025-08-02 16:44:53,trafficSensor03,62,0.112
2025-08-02 16:44:58,trafficSensor02,31,0.081
2025-08-02 16:44:58,trafficSensor01,14,0.064
2025-08-02 16:44:58,trafficSensor04,30,0.08
2025-08-02 16:44:58,trafficSensor03,25,0.075
2025-08-02 16:45:03,trafficSensor02,78,0.128
2025-08-02 16:45:03,trafficSensor01,2,0.052
2025-08-02 16:45:03,trafficSensor04,70,0.12
2025-08-02 16:45:03,trafficSensor03,91,0.141
2025-08-02 16:45:08,trafficSensor01,75,0.125
2025-08-02 16:45:08,trafficSensor02,35,0.085
2025-08-02 16:45:09,trafficSensor04,78,0.128
2025-08-02 16:45:09,trafficSensor03,54,0.104
2025-08-02 16:45:14,trafficSensor02,49,0.099
2025-08-02 16:45:14,trafficSensor01,29,0.079
2025-08-02 16:45:14,trafficSensor04,8,0.058
2025-08-02 16:45:14,trafficSensor03,74,0.124
2025-08-02 16:45:19,trafficSensor01,65,0.115
2025-08-02 16:45:19,trafficSensor02,81,0.131
2025-08-02 16:45:19,trafficSensor04,88,0.138
2025-08-02 16:45:19,trafficSensor03,82,0.132
2025-08-02 16:45:24,trafficSensor02,37,0.087
2025-08-02 16:45:24,trafficSensor01,69,0.119
2025-08-02 16:45:24,trafficSensor04,21,0.071
2025-08-02 16:45:24,trafficSensor03,74,0.124
2025-08-02 16:45:29,trafficSensor01,19,0.069
2025-08-02 16:45:29,trafficSensor02,76,0.126
2025-08-02 16:45:29,trafficSensor04,51,0.101
2025-08-02 16:45:29,trafficSensor03,24,0.074
2025-08-02 16:45:34,trafficSensor02,30,0.08
2025-08-02 16:45:34,trafficSensor01,81,0.131
2025-08-02 16:45:34,trafficSensor04,33,0.083
2025-08-02 16:45:34,trafficSensor03,52,0.102
2025-08-02 16:45:39,trafficSensor01,84,0.134
2025-08-02 16:45:39,trafficSensor02,31,0.081
2025-08-02 16:45:39,trafficSensor04,31,0.081
2025-08-02 16:45:40,trafficSensor03,12,0.062
2025-08-02 16:45:45,trafficSensor02,67,0.117
2025-08-02 16:45:45,trafficSensor01,61,0.111
2025-08-02 16:45:45,trafficSensor04,98,0.148
2025-08-02 16:45:45,trafficSensor03,73,0.123
2025-08-02 16:45:50,trafficSensor01,23,0.073
2025-08-02 16:45:50,trafficSensor02,15,0.065
2025-08-02 16:45:50,trafficSensor04,18,0.068
2025-08-02 16:45:50,trafficSensor03,34,0.084
2025-08-02 16:45:55,trafficSensor02,71,0.121
2025-08-02 16:45:55,trafficSensor01,8,0.058
2025-08-02 16:45:55,trafficSensor04,90,0.14
2025-08-02 16:45:55,trafficSensor03,81,0.131
2025-08-02 16:46:00,trafficSensor01,48,0.098
2025-08-02 16:46:00,trafficSensor02,91,0.141
2025-08-02 16:46:00,trafficSensor04,52,0.102
2025-08-02 16:46:00,trafficSensor03,90,0.14
2025-08-02 16:46:05,trafficSensor01,13,0.063
2025-08-02 16:46:05,trafficSensor02,88,0.138
2025-08-02 16:46:05,trafficSensor04,76,0.126
2025-08-02 16:46:05,trafficSensor03,45,0.095
2025-08-02 16:46:10,trafficSensor02,50,0.1
2025-08-02 16:46:10,trafficSensor01,46,0.096
2025-08-02 16:46:10,trafficSensor04,63,0.113
2025-08-02 16:46:11,trafficSensor03,91,0.141
2025-08-02 16:46:16,trafficSensor01,80,0.13
2025-08-02 16:46:16,trafficSensor02,4,0.054
2025-08-02 16:46:16,trafficSensor04,33,0.083
2025-08-02 16:46:16,trafficSensor03,56,0.106
2025-08-02 16:46:21,trafficSensor02,81,0.131
2025-08-02 16:46:21,trafficSensor01,11,0.061
2025-08-02 16:46:21,trafficSensor04,39,0.089
2025-08-02 16:46:21,trafficSensor03,52,0.102
2025-08-02 16:46:26,trafficSensor01,5,0.055
2025-08-02 16:46:26,trafficSensor02,64,0.114
2025-08-02 16:46:26,trafficSensor04,61,0.111
2025-08-02 16:46:26,trafficSensor03,72,0.122
2025-08-02 16:46:31,trafficSensor02,74,0.124
2025-08-02 16:46:31,trafficSensor01,72,0.122
2025-08-02 16:46:31,trafficSensor04,22,0.072
2025-08-02 16:46:31,trafficSensor03,35,0.085
2025-08-02 16:46:36,trafficSensor01,94,0.144
2025-08-02 16:46:36,trafficSensor02,22,0.072
2025-08-02 16:46:36,trafficSensor04,96,0.146
2025-08-02 16:46:36,trafficSensor03,1,0.051
2025-08-02 16:46:41,trafficSensor02,57,0.107
2025-08-02 16:46:41,trafficSensor01,93,0.143
2025-08-02 16:46:41,trafficSensor04,8,0.058
2025-08-02 16:46:41,trafficSensor03,38,0.088
2025-08-02 16:46:47,trafficSensor01,45,0.095
2025-08-02 16:46:47,trafficSensor02,82,0.132
2025-08-02 16:46:47,trafficSensor04,67,0.117
2025-08-02 16:46:47,trafficSensor03,24,0.074
2025-08-02 16:46:52,trafficSensor01,31,0.081
2025-08-02 16:46:52,trafficSensor02,20,0.07
2025-08-02 16:46:52,trafficSensor04,26,0.076
2025-08-02 16:46:52,trafficSensor03,29,0.079
2025-08-02 16:46:57,trafficSensor02,42,0.092
2025-08-02 16:46:57,trafficSensor01,5,0.055
2025-08-02 16:46:57,trafficSensor04,69,0.119
2025-08-02 16:46:57,trafficSensor03,5,0.055
2025-08-02 16:47:02,trafficSensor02,88,0.138
2025-08-02 16:47:02,trafficSensor01,5,0.055
2025-08-02 16:47:02,trafficSensor04,83,0.133
2025-08-02 16:47:02,trafficSensor03,45,0.095
2025-08-02 16:47:07,trafficSensor02,31,0.081
2025-08-02 16:47:07,trafficSensor01,28,0.078
2025-08-02 16:47:07,trafficSensor04,75,0.125
2025-08-02 16:47:07,trafficSensor03,99,0.149
2025-08-02 16:47:12,trafficSensor02,21,0.071
2025-08-02 16:47:12,trafficSensor01,52,0.102
2025-08-02 16:47:12,trafficSensor04,71,0.121
2025-08-02 16:47:12,trafficSensor03,1,0.051
2025-08-02 16:47:18,trafficSensor02,31,0.081
2025-08-02 16:47:18,trafficSensor01,10,0.06
2025-08-02 16:47:18,trafficSensor04,98,0.148
2025-08-02 16:47:18,trafficSensor03,49,0.099
2025-08-02 16:47:23,trafficSensor02,24,0.074
2025-08-02 16:47:23,trafficSensor01,12,0.062
2025-08-02 16:47:23,trafficSensor04,0,0.05
2025-08-02 16:47:23,trafficSensor03,49,0.099
2025-08-02 16:47:28,trafficSensor02,83,0.133
2025-08-02 16:47:28,trafficSensor01,2,0.052
2025-08-02 16:47:28,trafficSensor04,29,0.079
2025-08-02 16:47:28,trafficSensor03,98,0.148
2025-08-02 16:47:33,trafficSensor01,3,0.053
2025-08-02 16:47:33,trafficSensor02,7,0.057
2025-08-02 16:47:33,trafficSensor04,6,0.056
2025-08-02 16:47:33,trafficSensor03,35,0.085
2025-08-02 16:47:38,trafficSensor02,5,0.055
2025-08-02 16:47:38,trafficSensor01,32,0.082
2025-08-02 16:47:38,trafficSensor04,85,0.135
2025-08-02 16:47:38,trafficSensor03,29,0.079
2025-08-02 16:47:43,trafficSensor02,96,0.146
2025-08-02 16:47:43,trafficSensor01,94,0.144
2025-08-02 16:47:43,trafficSensor04,84,0.134
2025-08-02 16:47:43,trafficSensor03,66,0.116
2025-08-02 16:47:49,trafficSensor01,33,0.083
2025-08-02 16:47:49,trafficSensor02,91,0.141
2025-08-02 16:47:49,trafficSensor04,18,0.068
2025-08-02 16:47:49,trafficSensor03,36,0.086
2025-08-02 16:47:54,trafficSensor01,5,0.055
2025-08-02 16:47:54,trafficSensor02,88,0.138
2025-08-02 16:47:54,trafficSensor04,26,0.076
2025-08-02 16:47:54,trafficSensor03,22,0.072
